seq,type,timestamp,truckId,positionLatitude,positionLongitude,equipType,nextTripLengthPreference
1700,Truck,2023-11-18T17:27:06,202,39.25080108642578,-85.95474243164062,Flatbed,Long
1701,Truck,2023-11-18T17:27:12,398,38.20323944091797,-77.49867248535156,Van,Long
1702,Truck,2023-11-18T17:27:42,129,32.22096252441406,-83.50687408447266,Flatbed,Short
1704,Truck,2023-11-18T17:28:13,148,42.29674530029297,-85.09425354003906,Reefer,Long
1705,Truck,2023-11-18T17:29:04,331,35.86336898803711,-86.53450775146484,Flatbed,Short
1706,Truck,2023-11-18T17:29:14,180,43.88179016113281,-78.80740356445312,Flatbed,Long
1707,Truck,2023-11-18T17:29:26,147,36.92955017089844,-86.45703125,Flatbed,Long
1708,Truck,2023-11-18T17:29:32,353,39.94403076171875,-83.43089294433594,Flatbed,Short
1709,Truck,2023-11-18T17:29:50,163,40.7773551940918,-82.41608428955078,Van,Long
1710,Truck,2023-11-18T17:29:52,181,40.70563125610352,-74.23798370361328,Van,Short
1711,Truck,2023-11-18T17:29:55,199,39.70613861083984,-78.26040649414062,Van,Short
1712,Truck,2023-11-18T17:30:02,271,42.71117782592773,-71.13756561279297,Reefer,Short
1713,Truck,2023-11-18T17:30:36,238,39.685665130615234,-75.47785949707031,Reefer,Short
1714,Truck,2023-11-18T17:30:41,332,34.89986801147461,-78.95826721191406,Flatbed,Long
1715,Truck,2023-11-18T17:30:42,341,40.36894989013672,-76.68592071533203,Flatbed,Long
1716,Truck,2023-11-18T17:31:15,247,41.03623580932617,-77.50074768066406,Reefer,Short
1717,Truck,2023-11-18T17:31:33,115,43.3661994934082,-80.95669555664062,Reefer,Long
1718,Truck,2023-11-18T17:31:38,133,35.980613708496094,-85.01911163330078,Flatbed,Short
1719,Truck,2023-11-18T17:31:46,136,34.485015869140625,-80.99555206298828,Van,Long
1720,Truck,2023-11-18T17:31:53,189,38.05978012084961,-79.11148071289062,Flatbed,Long
1721,Truck,2023-11-18T17:32:00,198,40.060943603515625,-77.47888946533203,Van,Long
1722,Truck,2023-11-18T17:32:06,151,35.70158386230469,-83.04204559326172,Flatbed,Short
1723,Truck,2023-11-18T17:32:18,253,34.08831787109375,-84.70187377929688,Van,Long
1724,Truck,2023-11-18T17:34:16,291,41.866355895996094,-87.69446563720703,Flatbed,Long
1725,Truck,2023-11-18T17:34:20,365,38.53871154785156,-84.59293365478516,Reefer,Short
1726,Truck,2023-11-18T17:34:45,338,36.21880722045898,-84.14695739746094,Reefer,Short
1727,Truck,2023-11-18T17:34:50,424,34.25484085083008,-84.79017639160156,Flatbed,Long
1728,Truck,2023-11-18T17:34:56,199,39.70631408691406,-78.1805191040039,Van,Short
1729,Truck,2023-11-18T17:35:02,271,42.65370941162109,-71.20831298828125,Reefer,Short
1730,Truck,2023-11-18T17:35:15,340,35.552188873291016,-82.60955047607422,Van,Short
1731,Truck,2023-11-18T17:35:18,150,40.60416030883789,-79.93705749511719,Reefer,Long
1732,Truck,2023-11-18T17:35:19,377,34.22872543334961,-83.50164794921875,Van,Long
1733,Truck,2023-11-18T17:36:03,387,33.40872573852539,-84.72748565673828,Reefer,Long
1734,Truck,2023-11-18T17:36:36,200,40.40162658691406,-76.02094268798828,Van,Long
1735,Truck,2023-11-18T17:38:23,169,40.36391067504883,-86.78400421142578,Reefer,Long
1736,Truck,2023-11-18T17:38:52,323,36.482643127441406,-85.39030456542969,Van,Long
1737,Truck,2023-11-18T17:39:06,418,35.578643798828125,-78.14656829833984,Flatbed,Long
1738,Truck,2023-11-18T17:39:06,395,40.73456954956055,-74.1244888305664,Flatbed,Short
1739,Truck,2023-11-18T17:39:48,343,39.89877700805664,-83.72539520263672,Reefer,Short
1740,Truck,2023-11-18T17:41:27,176,40.80484390258789,-74.01399230957031,Van,Short
1741,Truck,2023-11-18T17:42:11,216,36.06353759765625,-79.56389617919922,Van,Long
1742,Truck,2023-11-18T17:42:18,175,40.74059677124024,-73.7933120727539,Reefer,Short
1743,Truck,2023-11-18T17:42:25,228,34.648624420166016,-82.57349395751953,Van,Short
1744,Truck,2023-11-18T17:42:28,290,36.578224182128906,-78.17230224609375,Van,Short
1745,Truck,2023-11-18T17:42:46,416,43.2863655090332,-70.61719512939453,Flatbed,Short
1746,Truck,2023-11-18T17:42:52,101,36.77204513549805,-86.4818115234375,Reefer,Long
1747,Truck,2023-11-18T17:42:55,369,41.14674758911133,-78.94578552246094,Van,Short
1748,Truck,2023-11-18T17:43:00,292,40.7672004699707,-82.42388153076172,Reefer,Short
1749,Truck,2023-11-18T17:43:08,286,34.83219146728516,-82.29817962646484,Van,Short
1750,Truck,2023-11-18T17:44:07,395,40.708927154541016,-74.1636962890625,Flatbed,Short
1751,Truck,2023-11-18T17:44:26,316,34.888824462890625,-81.99337005615234,Reefer,Long
1752,Truck,2023-11-18T17:44:31,212,35.254573822021484,-82.2432632446289,Flatbed,Long
1753,Truck,2023-11-18T17:44:36,158,39.99478530883789,-79.03006744384766,Van,Long
1754,Truck,2023-11-18T17:44:46,173,41.04570388793945,-85.07849884033203,Flatbed,Short
1755,Truck,2023-11-18T17:45:30,141,38.24131774902344,-85.75291442871094,Reefer,Short
1756,Truck,2023-11-18T17:45:31,346,36.66051483154297,-86.55529022216797,Reefer,Short
1757,Truck,2023-11-18T17:46:03,194,39.1748275756836,-77.2482681274414,Reefer,Long
1758,Truck,2023-11-18T17:46:07,160,41.19511413574219,-79.43486785888672,Van,Long
1759,Truck,2023-11-18T17:46:17,427,33.104087829589844,-83.81094360351562,Flatbed,Long
1760,Truck,2023-11-18T17:46:22,215,35.41987609863281,-86.014892578125,Reefer,Short
1761,Truck,2023-11-18T17:46:38,103,40.08848190307617,-77.41670227050781,Van,Short
1762,Truck,2023-11-18T17:46:47,276,42.1627311706543,-83.242919921875,Reefer,Long
1763,Truck,2023-11-18T17:47:08,119,34.66741943359375,-78.7313003540039,Van,Long
1764,Truck,2023-11-18T17:47:19,290,36.65528106689453,-78.1341323852539,Van,Short
1765,Truck,2023-11-18T17:47:41,266,40.76347351074219,-81.59420013427734,Van,Long
1766,Truck,2023-11-18T17:47:42,403,36.32249450683594,-86.70453643798828,Van,Long
1767,Truck,2023-11-18T17:47:54,161,33.903926849365234,-83.57975769042969,Reefer,Short
1768,Truck,2023-11-18T17:48:47,390,39.60343933105469,-84.23631286621094,Reefer,Long
1769,Truck,2023-11-18T17:48:50,397,43.37735748291016,-74.91069030761719,Flatbed,Short
1770,Truck,2023-11-18T17:48:53,323,36.549991607666016,-85.50529479980469,Van,Long
1771,Truck,2023-11-18T17:49:56,181,40.64623260498047,-74.59065246582031,Van,Short
1772,Truck,2023-11-18T17:49:59,199,39.651126861572266,-77.88816833496094,Van,Short
1773,Truck,2023-11-18T17:50:07,338,36.16437530517578,-84.07960510253906,Reefer,Short
1774,Truck,2023-11-18T17:51:03,342,40.71038436889648,-74.16265106201172,Flatbed,Short
1775,Truck,2023-11-18T17:52:05,134,39.89287185668945,-86.05553436279297,Flatbed,Short
1776,Truck,2023-11-18T17:53:34,232,34.792808532714844,-85.00074005126953,Reefer,Short
1777,Truck,2023-11-18T17:53:49,234,43.75012969970703,-79.41373443603516,Flatbed,Short
1778,Truck,2023-11-18T17:54:07,418,35.47133255004883,-78.37611389160156,Flatbed,Long
1779,Truck,2023-11-18T17:54:13,236,35.253353118896484,-82.29132843017578,Reefer,Long
1780,Truck,2023-11-18T17:54:15,129,32.41004943847656,-83.31920623779297,Flatbed,Short
1781,Truck,2023-11-18T17:54:28,316,34.964813232421875,-82.02007293701172,Reefer,Long
1782,Truck,2023-11-18T17:55:08,159,34.650386810302734,-82.57096099853516,Flatbed,Long
1783,Truck,2023-11-18T17:55:09,137,40.59501647949219,-74.23518371582031,Flatbed,Long
1784,Truck,2023-11-18T17:55:21,224,38.80051040649414,-77.1159896850586,Flatbed,Long
1785,Truck,2023-11-18T17:56:11,428,41.39772415161133,-81.93937683105469,Van,Long
1786,Truck,2023-11-18T17:56:51,114,41.85298538208008,-87.62032318115234,Reefer,Long
1787,Truck,2023-11-18T17:56:57,394,41.1956672668457,-80.18096160888672,Flatbed,Short
1788,Truck,2023-11-18T17:57:21,253,33.904380798339844,-84.4352035522461,Van,Long
1789,Truck,2023-11-18T17:57:47,297,40.82695388793945,-83.80738067626953,Flatbed,Long
1790,Truck,2023-11-18T17:58:31,321,40.4882926940918,-75.83172607421875,Van,Long
1791,Truck,2023-11-18T17:59:05,359,38.99061965942383,-82.53714752197266,Flatbed,Short
1792,Truck,2023-11-18T17:59:24,147,36.46916198730469,-86.68524932861328,Flatbed,Long
1793,Truck,2023-11-18T17:59:41,413,43.02407455444336,-78.87647247314453,Van,Long
1794,Truck,2023-11-18T18:00:23,193,37.98640060424805,-85.70121002197266,Flatbed,Long
1795,Truck,2023-11-18T18:00:24,167,35.249507904052734,-80.89924621582031,Reefer,Long
1796,Truck,2023-11-18T18:00:31,419,33.506385803222656,-82.54479217529297,Van,Short
1797,Truck,2023-11-18T18:00:31,288,36.089298248291016,-75.7564926147461,Reefer,Short
1798,Truck,2023-11-18T18:00:33,191,38.652793884277344,-84.5875244140625,Van,Short
1799,Truck,2023-11-18T18:00:43,332,35.26123046875,-78.6220703125,Flatbed,Long
1800,Truck,2023-11-18T18:01:12,427,33.28848648071289,-83.89568328857422,Flatbed,Long
1801,Truck,2023-11-18T18:01:58,189,38.452919006347656,-78.8344497680664,Flatbed,Long
1802,Truck,2023-11-18T18:02:05,134,39.80342102050781,-86.08244323730469,Flatbed,Short
1803,Truck,2023-11-18T18:02:16,410,39.27114486694336,-84.51986694335938,Reefer,Long
1804,Truck,2023-11-18T18:02:45,297,40.82620620727539,-83.71170043945312,Flatbed,Long
1805,Truck,2023-11-18T18:03:01,314,40.14875411987305,-80.29573822021484,Flatbed,Long
1806,Truck,2023-11-18T18:03:13,289,35.60600280761719,-81.11420440673828,Flatbed,Long
1807,Truck,2023-11-18T18:03:18,296,43.0931282043457,-76.11971282958984,Reefer,Long
1808,Truck,2023-11-18T18:03:18,296,43.11722183227539,-76.2184066772461,Reefer,Long
1809,Truck,2023-11-18T18:03:18,112,41.29186248779297,-72.58145141601562,Flatbed,Short
1810,Truck,2023-11-18T18:03:23,411,39.75410842895508,-77.72832489013672,Van,Long
1811,Truck,2023-11-18T18:03:29,237,37.41556167602539,-76.8041000366211,Van,Short
1812,Truck,2023-11-18T18:03:33,307,34.899559020996094,-85.14623260498047,Van,Short
1813,Truck,2023-11-18T18:03:35,381,38.55632781982422,-83.56049346923828,Reefer,Short
1814,Truck,2023-11-18T18:04:20,243,38.783233642578125,-77.17947387695312,Van,Short
1815,Truck,2023-11-18T18:04:35,351,36.801029205322266,-87.49295806884766,Van,Short
1816,Truck,2023-11-18T18:05:04,334,41.78702163696289,-87.64788055419922,Van,Short
1817,Truck,2023-11-18T18:05:24,224,38.79903030395508,-77.07150268554688,Flatbed,Long
1818,Truck,2023-11-18T18:05:38,213,41.634037017822266,-87.7121353149414,Flatbed,Short
1819,Truck,2023-11-18T18:05:44,332,35.32402801513672,-78.56861877441406,Flatbed,Long
1820,Truck,2023-11-18T18:05:57,294,37.43343353271485,-77.43190002441406,Flatbed,Short
1821,Truck,2023-11-18T18:06:01,378,40.16964340209961,-77.5723876953125,Flatbed,Long
1822,Truck,2023-11-18T18:06:45,313,32.2484245300293,-83.74385833740234,Flatbed,Short
1823,Truck,2023-11-18T18:06:58,417,38.40176010131836,-81.61756134033203,Reefer,Short
1824,Truck,2023-11-18T18:07:28,120,40.04143524169922,-78.01132202148438,Reefer,Short
1825,Truck,2023-11-18T18:07:41,133,35.865692138671875,-84.43064880371094,Flatbed,Short
1826,Truck,2023-11-18T18:07:54,366,41.175384521484375,-73.16646575927734,Reefer,Short
1827,Truck,2023-11-18T18:09:08,352,38.9837646484375,-78.23223876953125,Flatbed,Long
1828,Truck,2023-11-18T18:09:15,236,35.378257751464844,-82.47967529296875,Reefer,Long
1829,Truck,2023-11-18T18:09:36,351,36.73046112060547,-87.49078369140625,Van,Short
1830,Truck,2023-11-18T18:10:03,376,42.32130813598633,-83.1737289428711,Flatbed,Long
1831,Truck,2023-11-18T18:10:05,423,40.13292694091797,-84.215576171875,Flatbed,Long
1832,Truck,2023-11-18T18:10:13,298,42.32756423950195,-83.15695190429688,Flatbed,Short
1833,Truck,2023-11-18T18:10:43,129,32.52789306640625,-83.10774230957031,Flatbed,Short
1834,Truck,2023-11-18T18:11:59,293,37.50484848022461,-81.11334228515625,Flatbed,Long
1835,Truck,2023-11-18T18:12:22,264,34.50355529785156,-79.85193634033203,Van,Long
1836,Truck,2023-11-18T18:12:41,404,40.171016693115234,-86.54953002929688,Van,Short
1837,Truck,2023-11-18T18:12:43,403,36.16501998901367,-86.76393127441406,Van,Long
1838,Truck,2023-11-18T18:13:21,161,34.08039855957031,-83.74624633789062,Reefer,Short
1839,Truck,2023-11-18T18:13:54,195,41.00753021240234,-76.55052185058594,Reefer,Long
1840,Truck,2023-11-18T18:14:15,341,40.77742767333984,-76.18793487548828,Flatbed,Long
1841,Truck,2023-11-18T18:15:07,388,35.731689453125,-80.37593841552734,Flatbed,Long
1842,Truck,2023-11-18T18:15:34,288,36.00159454345703,-75.65379333496094,Reefer,Short
1843,Truck,2023-11-18T18:15:44,332,35.42397689819336,-78.44511413574219,Flatbed,Long
1844,Truck,2023-11-18T18:15:47,310,37.80747985839844,-80.4052734375,Flatbed,Long
1845,Truck,2023-11-18T18:15:59,328,42.11924743652344,-75.9592514038086,Reefer,Long
1846,Truck,2023-11-18T18:16:09,220,39.03004837036133,-76.6138916015625,Reefer,Short
1847,Truck,2023-11-18T18:16:19,183,40.79400253295898,-73.95075225830078,Van,Short
1848,Truck,2023-11-18T18:16:19,225,42.257568359375,-83.46600341796875,Reefer,Short
1849,Truck,2023-11-18T18:16:23,105,39.87569427490234,-83.04966735839844,Flatbed,Short
1850,Truck,2023-11-18T18:16:45,206,40.29145431518555,-76.89800262451172,Flatbed,Long
1851,Truck,2023-11-18T18:17:09,151,35.439727783203125,-82.53511810302734,Flatbed,Short
1852,Truck,2023-11-18T18:17:43,324,36.27806854248047,-79.64015197753906,Flatbed,Long
1853,Truck,2023-11-18T18:17:43,266,41.08335494995117,-81.6628189086914,Van,Long
1854,Truck,2023-11-18T18:17:55,378,40.11457824707031,-77.78621673583984,Flatbed,Long
1855,Truck,2023-11-18T18:18:18,157,39.821266174316406,-86.04039764404297,Flatbed,Short
1856,Truck,2023-11-18T18:18:19,240,33.7188720703125,-84.95794677734375,Reefer,Short
1857,Truck,2023-11-18T18:18:31,237,37.5012092590332,-77.06507873535156,Van,Short
1858,Truck,2023-11-18T18:18:32,321,40.55820846557617,-75.60855865478516,Van,Long
1859,Truck,2023-11-18T18:21:27,391,34.84751510620117,-79.09600067138672,Reefer,Short
1860,Truck,2023-11-18T18:21:27,225,42.23760986328125,-83.55880737304688,Reefer,Short
1861,Truck,2023-11-18T18:21:47,206,40.26466751098633,-76.89028930664062,Flatbed,Long
1862,Truck,2023-11-18T18:22:19,398,38.79972076416016,-77.07421112060547,Van,Long
1863,Truck,2023-11-18T18:22:52,159,34.85282516479492,-82.27761840820312,Flatbed,Long
1864,Truck,2023-11-18T18:22:58,373,38.32283020019531,-85.71306610107422,Flatbed,Short
1865,Truck,2023-11-18T18:23:04,401,40.59046173095703,-76.02667999267578,Van,Long
1866,Truck,2023-11-18T18:23:07,292,41.17260360717773,-81.76168823242188,Reefer,Short
1867,Truck,2023-11-18T18:23:26,101,37.21097183227539,-85.93621063232422,Reefer,Long
1868,Truck,2023-11-18T18:23:38,232,35.014766693115234,-85.27183532714844,Reefer,Short
1869,Truck,2023-11-18T18:24:08,352,38.96647262573242,-78.43717956542969,Flatbed,Long
1870,Truck,2023-11-18T18:25:03,174,43.71331024169922,-79.41182708740234,Reefer,Long
1871,Truck,2023-11-18T18:25:15,413,43.00425338745117,-78.86042022705078,Van,Long
1872,Truck,2023-11-18T18:25:39,239,39.947357177734375,-82.6501693725586,Reefer,Long
1873,Truck,2023-11-18T18:26:36,162,35.81549072265625,-80.8314208984375,Van,Short
1874,Truck,2023-11-18T18:26:47,313,32.578392028808594,-83.7433853149414,Flatbed,Short
1875,Truck,2023-11-18T18:26:59,417,38.72264099121094,-81.65042114257812,Reefer,Short
1876,Truck,2023-11-18T18:27:00,293,37.718170166015625,-81.15818786621094,Flatbed,Long
1877,Truck,2023-11-18T18:27:44,266,41.20768356323242,-81.6254653930664,Van,Long
1878,Truck,2023-11-18T18:27:56,327,34.610321044921875,-81.01927947998047,Flatbed,Long
1879,Truck,2023-11-18T18:28:33,407,36.68604278564453,-77.02204132080078,Flatbed,Short
1880,Truck,2023-11-18T18:29:12,418,35.08271026611328,-78.78670501708984,Flatbed,Long
1881,Truck,2023-11-18T18:29:12,267,40.62398147583008,-75.44356536865234,Van,Short
1882,Truck,2023-11-18T18:29:15,175,40.73280715942383,-73.78384399414062,Reefer,Short
1883,Truck,2023-11-18T18:29:33,299,41.05075073242188,-77.18489837646484,Flatbed,Long
1884,Truck,2023-11-18T18:30:05,301,38.88249206542969,-77.01937103271484,Reefer,Short
1885,Truck,2023-11-18T18:30:33,415,41.79125213623047,-71.49494934082031,Van,Long
1886,Truck,2023-11-18T18:30:47,310,37.89189910888672,-80.6607437133789,Flatbed,Long
1887,Truck,2023-11-18T18:31:01,115,43.44933319091797,-80.1175308227539,Reefer,Long
1888,Truck,2023-11-18T18:31:31,105,39.76417922973633,-83.29026794433594,Flatbed,Short
1889,Truck,2023-11-18T18:31:41,124,39.20543670654297,-84.36699676513672,Van,Short
1890,Truck,2023-11-18T18:31:55,419,33.54996109008789,-81.95442962646484,Van,Short
1891,Truck,2023-11-18T18:32:01,394,41.19723510742188,-79.47119140625,Flatbed,Short
1892,Truck,2023-11-18T18:32:07,198,40.515621185302734,-76.47974395751953,Van,Long
1893,Truck,2023-11-18T18:32:23,135,40.65966033935547,-74.09571838378906,Flatbed,Short
1894,Truck,2023-11-18T18:32:27,148,42.29036331176758,-84.19432067871094,Reefer,Long
1895,Truck,2023-11-18T18:32:59,373,38.32639694213867,-85.71212005615234,Flatbed,Short
1896,Truck,2023-11-18T18:33:20,125,36.534141540527344,-82.28240966796875,Reefer,Long
1897,Truck,2023-11-18T18:35:09,117,33.99500274658203,-84.55817413330078,Reefer,Short
1898,Truck,2023-11-18T18:35:37,155,38.41920852661133,-77.42445373535156,Flatbed,Long
1899,Truck,2023-11-18T18:36:04,169,41.17657470703125,-87.28071594238281,Reefer,Long
1900,Truck,2023-11-18T18:36:04,308,34.4161376953125,-85.65733337402344,Van,Long
1901,Truck,2023-11-18T18:36:35,162,35.71614074707031,-80.85608673095703,Van,Short
1902,Truck,2023-11-18T18:37:01,417,38.8541374206543,-81.7319107055664,Reefer,Short
1903,Truck,2023-11-18T18:37:12,349,37.81538772583008,-77.94188690185547,Reefer,Short
1904,Truck,2023-11-18T18:37:21,101,37.43150329589844,-85.88324737548828,Reefer,Long
1905,Truck,2023-11-18T18:37:27,148,42.294578552246094,-84.08938598632812,Reefer,Long
1906,Truck,2023-11-18T18:37:28,262,39.72321319580078,-77.7303237915039,Reefer,Long
1907,Truck,2023-11-18T18:37:33,164,41.96099853515625,-87.9594497680664,Flatbed,Short
1908,Truck,2023-11-18T18:37:43,377,34.76054382324219,-82.46907806396484,Van,Long
1909,Truck,2023-11-18T18:37:58,369,41.19682312011719,-80.10331726074219,Van,Short
1910,Truck,2023-11-18T18:38:00,136,34.895118713378906,-80.99243927001953,Van,Long
1911,Truck,2023-11-18T18:38:03,374,32.9537239074707,-85.09117126464844,Flatbed,Short
1912,Truck,2023-11-18T18:38:20,163,41.035186767578125,-81.75526428222656,Van,Long
1913,Truck,2023-11-18T18:38:34,221,40.23932647705078,-79.60589599609375,Flatbed,Short
1914,Truck,2023-11-18T18:38:54,277,33.552940368652344,-83.36322784423828,Flatbed,Short
1915,Truck,2023-11-18T18:39:24,180,43.78900909423828,-79.63531494140625,Flatbed,Long
1916,Truck,2023-11-18T18:39:34,299,41.07403945922852,-76.97945404052734,Flatbed,Long
1917,Truck,2023-11-18T18:39:41,158,40.04053497314453,-78.00959014892578,Van,Long
1918,Truck,2023-11-18T18:40:38,105,39.68255615234375,-83.48385620117188,Flatbed,Short
1919,Truck,2023-11-18T18:40:43,256,33.45760726928711,-82.07734680175781,Flatbed,Long
1920,Truck,2023-11-18T18:41:00,191,38.0453987121582,-84.42088317871094,Van,Short
1922,Truck,2023-11-18T18:41:23,182,44.05865478515625,-84.7799072265625,Van,Short
1923,Truck,2023-11-18T18:41:44,215,35.0131721496582,-85.53628540039062,Reefer,Short
1924,Truck,2023-11-18T18:42:27,148,42.29718017578125,-83.98307037353516,Reefer,Long
1925,Truck,2023-11-18T18:42:33,228,34.26520919799805,-83.44737243652344,Van,Short
1926,Truck,2023-11-18T18:42:46,268,39.38967514038086,-84.36373138427734,Van,Short
1927,Truck,2023-11-18T18:42:56,416,42.75659942626953,-71.12525939941406,Flatbed,Short
1928,Truck,2023-11-18T18:43:00,195,40.99566650390625,-76.64603424072266,Reefer,Long
1929,Truck,2023-11-18T18:43:02,223,35.88131332397461,-84.23655700683594,Flatbed,Long
1930,Truck,2023-11-18T18:43:07,377,34.79449844360352,-82.38619995117188,Van,Long
1931,Truck,2023-11-18T18:43:12,292,41.38570022583008,-81.5119857788086,Reefer,Short
1932,Truck,2023-11-18T18:43:15,383,39.95430374145508,-75.15935516357422,Van,Long
1933,Truck,2023-11-18T18:43:19,289,35.14725875854492,-80.9407958984375,Flatbed,Long
1934,Truck,2023-11-18T18:43:34,149,41.73525238037109,-72.66748809814453,Reefer,Long
1935,Truck,2023-11-18T18:43:37,358,36.94601821899414,-81.04188537597656,Flatbed,Short
1936,Truck,2023-11-18T18:44:40,194,39.64293670654297,-77.83087158203125,Reefer,Long
1937,Truck,2023-11-18T18:45:20,112,41.235984802246094,-73.0257797241211,Flatbed,Short
1938,Truck,2023-11-18T18:45:38,128,32.72098922729492,-81.2348861694336,Van,Short
1939,Truck,2023-11-18T18:47:37,319,42.39994430541992,-72.62776184082031,Reefer,Long
1940,Truck,2023-11-18T18:47:38,295,40.13283920288086,-84.21682739257812,Flatbed,Short
1941,Truck,2023-11-18T18:47:46,268,39.32496643066406,-84.42167663574219,Van,Short
1942,Truck,2023-11-18T18:48:04,374,33.05207443237305,-84.95841979980469,Flatbed,Short
1943,Truck,2023-11-18T18:48:37,363,35.24045181274414,-79.73489379882812,Reefer,Short
1944,Truck,2023-11-18T18:49:14,306,46.34772872924805,-67.84207916259766,Van,Short
1945,Truck,2023-11-18T18:49:19,377,34.84538650512695,-82.27813720703125,Van,Long
1946,Truck,2023-11-18T18:49:26,243,38.18129348754883,-77.50174713134766,Van,Short
1947,Truck,2023-11-18T18:49:49,364,41.56161880493164,-74.50213623046875,Flatbed,Long
1948,Truck,2023-11-18T18:50:12,388,35.99786376953125,-79.7542953491211,Flatbed,Long
1949,Truck,2023-11-18T18:50:18,218,42.83252716064453,-85.52465057373047,Reefer,Short
1950,Truck,2023-11-18T18:50:27,274,44.51298522949219,-70.6191635131836,Van,Short
1951,Truck,2023-11-18T18:50:27,274,44.52141189575195,-70.5516128540039,Van,Short
1952,Truck,2023-11-18T18:50:32,298,42.36239242553711,-83.27641296386719,Flatbed,Short
1953,Truck,2023-11-18T18:51:40,180,43.79069900512695,-79.66244506835938,Flatbed,Long
1954,Truck,2023-11-18T18:51:44,209,36.925052642822266,-81.21260070800781,Van,Long
1955,Truck,2023-11-18T18:51:51,177,37.900333404541016,-81.26654815673828,Reefer,Short
1956,Truck,2023-11-18T18:51:56,216,36.03482437133789,-78.83523559570312,Van,Long
1957,Truck,2023-11-18T18:52:28,148,42.301055908203125,-83.77735137939453,Reefer,Long
1958,Truck,2023-11-18T18:52:35,164,41.87451553344727,-87.91851043701172,Flatbed,Short
1959,Truck,2023-11-18T18:52:41,229,41.01202392578125,-74.3015365600586,Reefer,Short
1960,Truck,2023-11-18T18:53:06,314,40.06446838378906,-80.9935531616211,Flatbed,Long
1961,Truck,2023-11-18T18:53:19,163,41.03607177734375,-81.50489044189453,Van,Long
1962,Truck,2023-11-18T18:54:03,290,36.941627502441406,-77.72994995117188,Van,Short
1963,Truck,2023-11-18T18:54:20,175,40.7395133972168,-73.89083862304688,Reefer,Short
1964,Truck,2023-11-18T18:54:24,236,35.54143142700195,-82.79673767089844,Reefer,Long
1965,Truck,2023-11-18T18:55:00,377,34.88677978515625,-82.18212890625,Van,Long
1966,Truck,2023-11-18T18:55:31,326,33.84315490722656,-84.48768615722656,Flatbed,Short
1967,Truck,2023-11-18T18:55:44,225,41.99462890625,-83.67119598388672,Reefer,Short
1968,Truck,2023-11-18T18:56:21,281,38.059600830078125,-85.69923400878906,Reefer,Long
1969,Truck,2023-11-18T18:56:24,182,43.89218521118164,-84.77879333496094,Van,Short
1970,Truck,2023-11-18T18:56:24,338,35.52168273925781,-84.59355163574219,Reefer,Short
1971,Truck,2023-11-18T18:57:29,148,42.32343673706055,-83.69673156738281,Reefer,Long
1972,Truck,2023-11-18T18:58:43,226,33.75080490112305,-84.49677276611328,Van,Long
1973,Truck,2023-11-18T18:58:55,363,35.088375091552734,-79.72333526611328,Reefer,Short
1974,Truck,2023-11-18T18:58:57,397,43.74952697753906,-73.81922149658203,Flatbed,Short
1975,Truck,2023-11-18T18:59:00,358,37.14831161499024,-81.0772705078125,Flatbed,Short
1976,Truck,2023-11-18T18:59:00,265,39.19831466674805,-84.4710922241211,Reefer,Short
1977,Truck,2023-11-18T19:00:40,128,32.51463317871094,-81.2737045288086,Van,Short
1978,Truck,2023-11-18T19:00:43,238,40.45909118652344,-74.46825408935547,Reefer,Short
1979,Truck,2023-11-18T19:00:49,310,37.77364349365234,-81.06900024414062,Flatbed,Long
1980,Truck,2023-11-18T19:01:47,207,39.87690734863281,-84.91314697265625,Van,Short
1981,Truck,2023-11-18T19:01:55,177,37.99009704589844,-81.32682037353516,Reefer,Short
1982,Truck,2023-11-18T19:02:17,205,37.0656623840332,-84.09870910644531,Flatbed,Long
1983,Truck,2023-11-18T19:02:31,228,34.128273010253906,-83.71432495117188,Van,Short
1984,Truck,2023-11-18T19:02:42,380,39.8609733581543,-84.96830749511719,Van,Long
1985,Truck,2023-11-18T19:03:08,314,40.05953979492188,-81.18634796142578,Flatbed,Long
1986,Truck,2023-11-18T19:03:08,204,38.97253036499024,-84.63793182373047,Reefer,Long
1987,Truck,2023-11-18T19:03:14,226,33.695091247558594,-84.5001449584961,Van,Long
1988,Truck,2023-11-18T19:03:17,170,38.78706741333008,-82.08551025390625,Van,Short
1989,Truck,2023-11-18T19:04:04,363,34.9901008605957,-79.76679229736328,Reefer,Short
1990,Truck,2023-11-18T19:04:54,214,40.24323654174805,-83.39759063720703,Reefer,Short
1991,Truck,2023-11-18T19:05:11,425,39.9091911315918,-83.02206420898438,Reefer,Long
1992,Truck,2023-11-18T19:05:29,274,44.50845718383789,-70.40672302246094,Van,Short
1993,Truck,2023-11-18T19:06:42,180,43.820831298828125,-79.72602081298828,Flatbed,Long
1994,Truck,2023-11-18T19:07:15,207,39.889915466308594,-85.02550506591797,Van,Short
1995,Truck,2023-11-18T19:07:21,139,32.89801025390625,-80.02391815185547,Reefer,Short
1996,Truck,2023-11-18T19:07:48,266,41.34721374511719,-82.3197021484375,Van,Long
1997,Truck,2023-11-18T19:07:50,383,39.95196533203125,-75.15996551513672,Van,Long
1998,Truck,2023-11-18T19:07:51,144,35.89999771118164,-80.85659790039062,Van,Long
1999,Truck,2023-11-18T19:08:40,232,35.1285400390625,-85.76100158691406,Reefer,Short
2000,Truck,2023-11-18T19:08:52,390,38.71207046508789,-84.60356140136719,Reefer,Long
